layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p,bootstrap_q
0,b,fine_vs_coarse_log_ratio,14,F14,3.403278519024024,6.806557038048048,6.806557038048048,1.0,1.0
0,b,fine_vs_coarse_log_ratio,15,F15,1.7917594344586796,3.583518868917359,3.583518868917359,1.0,1.0
0,b,fine_vs_coarse_log_ratio,16,F16,1.8325814095080841,3.6651628190161682,3.6651628190161682,1.0,1.0
0,q,coarse,1,F1,8.229117828804288e-16,0.6771838024034442,0.6771838024034442,,
0,q,coarse,2,F2,8.742053992763613e-18,7.642350801239354e-05,7.642350801239354e-05,,
0,q,coarse,3,F3,3.1289671288082562e-18,9.790435293162519e-06,9.790435293162519e-06,,
0,q,coarse,4,F4,2.0196369870543577e-18,4.078933559478e-06,4.078933559478e-06,,
0,q,coarse,5,F5,1.2451373348312218e-18,1.5503669825905839e-06,1.5503669825905839e-06,,
0,q,coarse,6,F6,8.92295463926929e-19,7.961911949445767e-07,7.961911949445767e-07,,
0,q,coarse,7,F7,7.618920696048215e-19,5.804795257267198e-07,5.804795257267198e-07,,
0,q,coarse,8,F8,5.8501833396212995e-19,3.42246451071824e-07,3.42246451071824e-07,,
0,q,coarse,9,F9,3.0566156522828134e-19,9.342899245780318e-08,9.342899245780318e-08,,
0,q,coarse,10,F10,2.369858959705969e-19,5.6162314888986414e-08,5.6162314888986414e-08,,
0,q,coarse,11,F11,9.047968875691406e-20,8.186574077548018e-09,8.186574077548018e-09,,
0,q,coarse,12,F12,1.766908530596303e-19,3.1219657554939847e-08,3.1219657554939847e-08,,
0,q,coarse,13,F13,3.8220831362302397e-19,1.460831950025559e-07,1.460831950025559e-07,,
0,q,coarse,14,F14,3.3228752610552745e-20,1.104150000053306e-09,1.104150000053306e-09,,
0,q,coarse,15,F15,2.611706512466238e-19,6.821010907258543e-08,6.821010907258543e-08,,
0,q,coarse,16,F16,8.366012277808079e-20,6.999016143243518e-09,6.999016143243518e-09,,
0,q,fine,1,F1,4.874959655418003e-15,23.76523164195319,23.76523164195319,,
0,q,fine,2,F2,4.158641772349452e-17,0.0017294301390729787,0.0017294301390729787,,
0,q,fine,3,F3,1.8711546374628928e-17,0.0003501219677298857,0.0003501219677298857,,
0,q,fine,4,F4,1.1024694965386468e-17,0.00012154389907981771,0.00012154389907981771,,
0,q,fine,5,F5,7.743547980494588e-18,5.9962535326221434e-05,5.9962535326221434e-05,,
0,q,fine,6,F6,5.049591468471602e-18,2.5498373998461184e-05,2.5498373998461184e-05,,
0,q,fine,7,F7,5.13811775971865e-18,2.640025411273603e-05,2.640025411273603e-05,,
0,q,fine,8,F8,2.5956992212762324e-18,6.737654447333996e-06,6.737654447333996e-06,,
0,q,fine,9,F9,2.3288167594821083e-18,5.4233874992447435e-06,5.4233874992447435e-06,,
0,q,fine,10,F10,1.611294150713419e-18,2.5962688401232633e-06,2.5962688401232633e-06,,
0,q,fine,11,F11,1.2084764190649828e-18,1.4604152554361137e-06,1.4604152554361137e-06,,
0,q,fine,12,F12,1.1190028445906689e-18,1.252167366202008e-06,1.252167366202008e-06,,
0,q,fine,13,F13,1.7470216490205454e-18,3.052084642146439e-06,3.052084642146439e-06,,
0,q,fine,14,F14,1.04865617002475e-18,1.0996797629309717e-06,1.0996797629309717e-06,,
0,q,fine,15,F15,1.5370004256124473e-18,2.362370308332852e-06,2.362370308332852e-06,,
0,q,fine,16,F16,5.153874819489999e-19,2.6562425654973e-07,2.6562425654973e-07,,
0,q,fine_vs_coarse_log_ratio,1,F1,1.7790181023498794,3.558036204699759,3.558036204699759,1.0,1.0
0,q,fine_vs_coarse_log_ratio,2,F2,1.5596284442536144,3.1192568885072287,3.1192568885072287,1.0,1.0
0,q,fine_vs_coarse_log_ratio,3,F3,1.788437827206431,3.576875654412862,3.576875654412862,1.0,1.0
0,q,fine_vs_coarse_log_ratio,4,F4,1.6972199675270967,3.3944399350541934,3.3944399350541934,1.0,1.0
0,q,fine_vs_coarse_log_ratio,5,F5,1.8276141450488395,3.655228290097679,3.655228290097679,1.0,1.0
0,q,fine_vs_coarse_log_ratio,6,F6,1.7332653063454893,3.4665306126909785,3.4665306126909785,1.0,1.0
0,q,fine_vs_coarse_log_ratio,7,F7,1.908637192060259,3.817274384120518,3.817274384120518,1.0,1.0
0,q,fine_vs_coarse_log_ratio,8,F8,1.489968021890114,2.979936043780228,2.979936043780228,1.0,1.0
0,q,fine_vs_coarse_log_ratio,9,F9,2.0306370951212305,4.061274190242461,4.061274190242461,1.0,1.0
0,q,fine_vs_coarse_log_ratio,10,F10,1.916792326715155,3.83358465343031,3.83358465343031,1.0,1.0
0,q,fine_vs_coarse_log_ratio,11,F11,2.591990295496361,5.183980590992722,5.183980590992722,1.0,1.0
0,q,fine_vs_coarse_log_ratio,12,F12,1.8457916377728478,3.6915832755456957,3.6915832755456957,1.0,1.0
0,q,fine_vs_coarse_log_ratio,13,F13,1.5197019185776146,3.039403837155229,3.039403837155229,1.0,1.0
0,q,fine_vs_coarse_log_ratio,14,F14,3.4518492417771447,6.903698483554289,6.903698483554289,1.0,1.0
0,q,fine_vs_coarse_log_ratio,15,F15,1.7724139905908174,3.544827981181635,3.544827981181635,1.0,1.0
0,q,fine_vs_coarse_log_ratio,16,F16,1.818156576295634,3.636313152591268,3.636313152591268,1.0,1.0
0,j,coarse,1,F1,0.015445067547261715,2.3855011153947673e+26,2.3855011153947673e+26,,
0,j,coarse,2,F2,0.011601682752370834,1.345990426866589e+26,1.345990426866589e+26,,
0,j,coarse,3,F3,0.008848773315548897,7.830078918997033e+25,7.830078918997033e+25,,
0,j,coarse,4,F4,0.009011265821754932,8.120291171032865e+25,8.120291171032865e+25,,
0,j,coarse,5,F5,0.007439764216542244,5.535009159774209e+25,5.535009159774209e+25,,
0,j,coarse,6,F6,0.0062994943000376225,3.968362843620637e+25,3.968362843620637e+25,,
0,j,coarse,7,F7,0.005741214379668236,3.2961542553309185e+25,3.2961542553309185e+25,,
0,j,coarse,8,F8,0.004951843526214361,2.4520754308111083e+25,2.4520754308111083e+25,,
0,j,coarse,9,F9,0.002105283783748746,4.43221981011542e+24,4.43221981011542e+24,,
0,j,coarse,10,F10,0.00236743432469666,5.604745281751921e+24,5.604745281751921e+24,,
0,j,coarse,11,F11,0.0009434223175048828,8.900456691662787e+23,8.900456691662787e+23,,
0,j,coarse,12,F12,0.0021247598342597485,4.5146043532835096e+24,4.5146043532835096e+24,,
0,j,coarse,13,F13,0.0037315881345421076,1.392475000585544e+25,1.392475000585544e+25,,
0,j,coarse,14,F14,0.0005616272683255374,3.1542518852680335e+23,3.1542518852680335e+23,,
0,j,coarse,15,F15,0.006609808187931776,4.368956428124986e+25,4.368956428124986e+25,,
0,j,coarse,16,F16,0.00519176060333848,2.695437816237744e+25,2.695437816237744e+25,,
0,j,fine,1,F1,9585167979697748.0,9.187544519902444e+61,9.187544519902444e+61,,
0,j,fine,2,F2,13262117277891.236,1.7588375469253771e+56,1.7588375469253771e+56,,
0,j,fine,3,F3,3606182388750.467,1.3004551420933975e+55,1.3004551420933975e+55,,
0,j,fine,4,F4,1505298625833.054,2.2659239529348794e+54,2.2659239529348794e+54,,
0,j,fine,5,F5,797663085984.3792,6.36266398742127e+53,6.36266398742127e+53,,
0,j,fine,6,F6,399799576953.4239,1.5983970173213705e+53,1.5983970173213705e+53,,
0,j,fine,7,F7,332036915323.6857,1.1024851313766919e+53,1.1024851313766919e+53,,
0,j,fine,8,F8,131411107838.39656,1.726887926331462e+52,1.726887926331462e+52,,
0,j,fine,9,F9,91301830794.03917,8.336024306343302e+51,8.336024306343302e+51,,
0,j,fine,10,F10,48401885469.82368,2.3427425170339367e+51,2.3427425170339367e+51,,
0,j,fine,11,F11,27664700157.666553,7.653356348135978e+50,7.653356348135978e+50,,
0,j,fine,12,F12,19133870178.133537,3.6610498799366683e+50,3.6610498799366683e+50,,
0,j,fine,13,F13,18831357949.66068,3.5462004222824874e+50,3.5462004222824874e+50,,
0,j,fine,14,F14,7275408108.779767,5.293156314929819e+49,5.293156314929819e+49,,
0,j,fine,15,F15,5808225981.729028,3.373548905483178e+49,3.373548905483178e+49,,
0,j,fine,16,F16,1512558819.957794,2.2878341838321037e+48,2.2878341838321037e+48,,
0,j,fine_vs_coarse_log_ratio,1,F1,40.96945887573791,81.93891775147581,81.93891775147581,1.0,1.0
0,j,fine_vs_coarse_log_ratio,2,F2,34.67253788851998,69.34507577703997,69.34507577703997,1.0,1.0
0,j,fine_vs_coarse_log_ratio,3,F3,33.64114725665553,67.28229451331106,67.28229451331106,1.0,1.0
0,j,fine_vs_coarse_log_ratio,4,F4,32.749292143395664,65.49858428679133,65.49858428679133,1.0,1.0
0,j,fine_vs_coarse_log_ratio,5,F5,32.305868269195265,64.61173653839053,64.61173653839053,1.0,1.0
0,j,fine_vs_coarse_log_ratio,6,F6,31.78151511950838,63.56303023901676,63.56303023901676,1.0,1.0
0,j,fine_vs_coarse_log_ratio,7,F7,31.688596517040782,63.377193034081564,63.377193034081564,1.0,1.0
0,j,fine_vs_coarse_log_ratio,8,F8,30.909591816160813,61.819183632321625,61.819183632321625,1.0,1.0
0,j,fine_vs_coarse_log_ratio,9,F9,31.400741683656907,62.801483367313814,62.801483367313814,1.0,1.0
0,j,fine_vs_coarse_log_ratio,10,F10,30.648753079547575,61.29750615909515,61.29750615909515,1.0,1.0
0,j,fine_vs_coarse_log_ratio,11,F11,31.009419605843508,62.018839211687016,62.018839211687016,1.0,1.0
0,j,fine_vs_coarse_log_ratio,12,F12,29.82882241146559,59.65764482293118,59.65764482293118,1.0,1.0
0,j,fine_vs_coarse_log_ratio,13,F13,29.249710655907442,58.499421311814885,58.499421311814885,1.0,1.0
0,j,fine_vs_coarse_log_ratio,14,F14,30.192437897578035,60.38487579515607,60.38487579515607,1.0,1.0
0,j,fine_vs_coarse_log_ratio,15,F15,27.501741666418674,55.00348333283735,55.00348333283735,1.0,1.0
0,j,fine_vs_coarse_log_ratio,16,F16,26.397751045740858,52.795502091481715,52.795502091481715,1.0,1.0
0,e,coarse,1,F1,15.962062189060537,2.5478742932743615e+32,2.5478742932743615e+32,,
0,e,coarse,2,F2,0.02678669411623342,7.175269816766503e+26,7.175269816766503e+26,,
0,e,coarse,3,F3,0.0056252058828005075,3.164294122389336e+25,3.164294122389336e+25,,
0,e,coarse,4,F4,0.002595538557992919,6.736820406027925e+24,6.736820406027925e+24,,
0,e,coarse,5,F5,0.0012308024894431098,1.5148747680193564e+24,1.5148747680193564e+24,,
0,e,coarse,6,F6,0.0006742857802523248,4.5466131345048356e+23,4.5466131345048356e+23,,
0,e,coarse,7,F7,0.0004618395898749893,2.1329580677589805e+23,2.1329580677589805e+23,,
0,e,coarse,8,F8,0.00028172213810791896,7.936736310009718e+22,7.936736310009718e+22,,
0,e,coarse,9,F9,0.0001131506930448378,1.2803079336527072e+22,1.2803079336527072e+22,,
0,e,coarse,10,F10,6.696674330667399e-05,4.4845447091019653e+21,4.4845447091019653e+21,,
0,e,coarse,11,F11,1.8473583363766196e-05,3.412732822980177e+20,3.412732822980177e+20,,
0,e,coarse,12,F12,3.0019572725251964e-05,9.011747466066853e+20,9.011747466066853e+20,,
0,e,coarse,13,F13,3.925636729755229e-05,1.5410623734003354e+21,1.5410623734003354e+21,,
0,e,coarse,14,F14,2.3091979204707745e-06,5.332395035906543e+18,5.332395035906543e+18,,
0,e,coarse,15,F15,9.236791681883098e-06,8.531832057450471e+19,8.531832057450471e+19,,
0,e,coarse,16,F16,2.3091979204707745e-06,5.332395035906543e+18,5.332395035906543e+18,,
0,e,fine,1,F1,15.966260561431566,2.5492147631552434e+32,2.5492147631552434e+32,,
0,e,fine,2,F2,0.022091049473892694,4.8801446685797316e+26,4.8801446685797316e+26,,
0,e,fine,3,F3,0.006006910653291573,3.6082975596627756e+25,3.6082975596627756e+25,,
0,e,fine,4,F4,0.0025074145944778002,6.287127948600241e+24,6.287127948600241e+24,,
0,e,fine,5,F5,0.0013286878955108086,1.765411523676945e+24,1.765411523676945e+24,,
0,e,fine,6,F6,0.0006659564267949077,4.4349796238944036e+23,4.4349796238944036e+23,,
0,e,fine,7,F7,0.0005530824203916692,3.059001637463056e+23,3.059001637463056e+23,,
0,e,fine,8,F8,0.00021889485847908773,4.791495906857979e+22,4.791495906857979e+22,,
0,e,fine,9,F9,0.00015208380523753048,2.312948381552701e+22,2.312948381552701e+22,,
0,e,fine,10,F10,8.062426414567042e-05,6.500271969030834e+21,6.500271969030834e+21,,
0,e,fine,11,F11,4.60818018011521e-05,2.1235324572406619e+21,2.1235324572406619e+21,,
0,e,fine,12,F12,3.1871779134153306e-05,1.0158103051762427e+21,1.0158103051762427e+21,,
0,e,fine,13,F13,3.136787674318349e-05,9.839436913755487e+20,9.839436913755487e+20,,
0,e,fine,14,F14,1.2118834203174054e-05,1.468661424440212e+20,1.468661424440212e+20,,
0,e,fine,15,F15,9.6749112399892e-06,9.360390750166935e+19,9.360390750166935e+19,,
0,e,fine,16,F16,2.5195080863568885e-06,6.347920997217741e+18,6.347920997217741e+18,,
0,e,fine_vs_coarse_log_ratio,1,F1,0.00026298734374709156,0.0005259746874941831,0.0005259746874941831,1.0,1.0
0,e,fine_vs_coarse_log_ratio,2,F2,-0.1927327507182366,-0.3854655014364732,-0.3854655014364732,1.0,1.0
0,e,fine_vs_coarse_log_ratio,3,F3,0.06565303318463764,0.13130606636927528,0.13130606636927528,1.0,1.0
0,e,fine_vs_coarse_log_ratio,4,F4,-0.03454185163877829,-0.06908370327755659,-0.06908370327755659,1.0,1.0
0,e,fine_vs_coarse_log_ratio,5,F5,0.07652552346373558,0.15305104692747115,0.15305104692747115,1.0,1.0
0,e,fine_vs_coarse_log_ratio,6,F6,-0.012429784188926745,-0.02485956837785349,-0.02485956837785349,1.0,1.0
0,e,fine_vs_coarse_log_ratio,7,F7,0.18028940998794754,0.3605788199758951,0.3605788199758951,1.0,1.0
0,e,fine_vs_coarse_log_ratio,8,F8,-0.2523297430636161,-0.5046594861272322,-0.5046594861272322,1.0,1.0
0,e,fine_vs_coarse_log_ratio,9,F9,0.2957112220850823,0.5914224441701647,0.5914224441701647,1.0,1.0
0,e,fine_vs_coarse_log_ratio,10,F10,0.18560352059667196,0.3712070411933439,0.3712070411933439,1.0,1.0
0,e,fine_vs_coarse_log_ratio,11,F11,0.9140763318675964,1.8281526637351928,1.8281526637351928,1.0,1.0
0,e,fine_vs_coarse_log_ratio,12,F12,0.05987135850026709,0.11974271700053418,0.11974271700053418,1.0,1.0
0,e,fine_vs_coarse_log_ratio,13,F13,-0.22432931961143981,-0.44865863922287963,-0.44865863922287963,1.0,1.0
0,e,fine_vs_coarse_log_ratio,14,F14,1.657860544494635,3.31572108898927,3.31572108898927,1.0,1.0
0,e,fine_vs_coarse_log_ratio,15,F15,0.04634145992929074,0.09268291985858149,0.09268291985858149,1.0,1.0
0,e,fine_vs_coarse_log_ratio,16,F16,0.08716343497869523,0.17432686995739047,0.17432686995739047,1.0,1.0
0,q_enrichment,coarse,1,F1,15.639937137467175,2.4460763366392367e+32,2.4460763366392367e+32,,
0,q_enrichment,coarse,2,F2,0.16614803402205425,2.7605169209393783e+28,2.7605169209393783e+28,,
0,q_enrichment,coarse,3,F3,0.059467916510405505,3.536433094088553e+27,3.536433094088553e+27,,
0,q_enrichment,coarse,4,F4,0.0383844248863106,1.4733640738528157e+27,1.4733640738528157e+27,,
0,q_enrichment,coarse,5,F5,0.023664589630870956,5.6001280239752255e+26,5.6001280239752255e+26,,
0,q_enrichment,coarse,6,F6,0.01695861604389257,2.875946581241709e+26,2.875946581241709e+26,,
0,q_enrichment,coarse,7,F7,0.014480220507288071,2.0967678593968605e+26,2.0967678593968605e+26,,
0,q_enrichment,coarse,8,F8,0.01111862797177004,1.2362388797462694e+26,1.2362388797462694e+26,,
0,q_enrichment,coarse,9,F9,0.00580928328523492,3.374777228810984e+25,3.374777228810984e+25,,
0,q_enrichment,coarse,10,F10,0.004504060571927704,2.028656163559361e+25,2.028656163559361e+25,,
0,q_enrichment,coarse,11,F11,0.0017196213176368486,2.957097476071076e+24,2.957097476071076e+24,,
0,q_enrichment,coarse,12,F12,0.0033581167411958195,1.1276948047499597e+25,1.1276948047499597e+25,,
0,q_enrichment,coarse,13,F13,0.0072641006276003344,5.276715792790348e+25,5.276715792790348e+25,,
0,q_enrichment,coarse,14,F14,0.0006315325807663229,3.988334005693705e+23,3.988334005693705e+23,,
0,q_enrichment,coarse,15,F15,0.00496370650247704,2.4638382242732737e+25,2.4638382242732737e+25,,
0,q_enrichment,coarse,16,F16,0.0015900113333923288,2.528136040316051e+24,2.528136040316051e+24,,
0,q_enrichment,fine,1,F1,15.669049982367259,2.455191273499212e+32,2.455191273499212e+32,,
0,q_enrichment,fine,2,F2,0.13366667705092344,1.7866780553835722e+28,1.7866780553835722e+28,,
0,q_enrichment,fine,3,F3,0.06014247832094188,3.6171176985849537e+27,3.6171176985849537e+27,,
0,q_enrichment,fine,4,F4,0.03543547201688198,1.2556726770592244e+27,1.2556726770592244e+27,,
0,q_enrichment,fine,5,F5,0.024889239896042786,6.194742626027679e+26,6.194742626027679e+26,,
0,q_enrichment,fine,6,F6,0.016230349931630868,2.6342425890318984e+26,2.6342425890318984e+26,,
0,q_enrichment,fine,7,F7,0.016514890313572686,2.727416020693369e+26,2.727416020693369e+26,,
0,q_enrichment,fine,8,F8,0.008343072294386328,6.960685530935673e+25,6.960685530935673e+25,,
0,q_enrichment,fine,9,F9,0.007485261167965675,5.602913475265478e+25,5.602913475265478e+25,,
0,q_enrichment,fine,10,F10,0.00517900667255055,2.6822110114323134e+25,2.6822110114323134e+25,,
0,q_enrichment,fine,11,F11,0.0038842736661002745,1.5087581913160058e+25,1.5087581913160058e+25,,
0,q_enrichment,fine,12,F12,0.003596688535220074,1.2936168419383504e+25,1.2936168419383504e+25,,
0,q_enrichment,fine,13,F13,0.0056152607352056945,3.1531153124342725e+25,3.1531153124342725e+25,,
0,q_enrichment,fine,14,F14,0.003370580908125836,1.13608156582224e+25,1.13608156582224e+25,,
0,q_enrichment,fine,15,F15,0.004940212472338125,2.440569927184506e+25,2.440569927184506e+25,,
0,q_enrichment,fine,16,F16,0.0016565536508533092,2.744169998155418e+24,2.744169998155418e+24,,
0,q_enrichment,fine_vs_coarse_log_ratio,1,F1,0.0018597122404049417,0.0037194244808098835,0.0037194244808098835,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.21752994585586002,-0.43505989171172005,-0.43505989171172005,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,3,F3,0.011279437096956602,0.022558874193913205,0.022558874193913205,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.07993842258237777,-0.15987684516475553,-0.15987684516475553,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,5,F5,0.05045575493936499,0.10091150987872997,0.10091150987872997,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.04389308376398526,-0.08778616752797053,-0.08778616752797053,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,7,F7,0.1314788019507846,0.2629576039015692,0.2629576039015692,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.2871903682193605,-0.574380736438721,-0.574380736438721,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,9,F9,0.2534787050117561,0.5069574100235122,0.5069574100235122,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,10,F10,0.13963393660568063,0.27926787321136126,0.27926787321136126,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,11,F11,0.8148319053868865,1.629663810773773,1.629663810773773,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,12,F12,0.06863324766337348,0.13726649532674695,0.13726649532674695,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,13,F13,-0.2574564715318598,-0.5149129430637196,-0.5149129430637196,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,14,F14,1.6746908516676704,3.349381703335341,3.349381703335341,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,15,F15,-0.004744399518657029,-0.009488799037314057,-0.009488799037314057,1.0,1.0
0,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.040998186186159816,0.08199637237231963,0.08199637237231963,1.0,1.0
0,j_enrichment,coarse,1,F1,2.6579364139705874,7.064625980710858e+30,7.064625980710858e+30,,
0,j_enrichment,coarse,2,F2,1.9965296335870035,3.98613057779102e+30,3.98613057779102e+30,,
0,j_enrichment,coarse,3,F3,1.5227823861824725,2.318866195667568e+30,2.318866195667568e+30,,
0,j_enrichment,coarse,4,F4,1.5507456662342283,2.4048121213442213e+30,2.4048121213442213e+30,,
0,j_enrichment,coarse,5,F5,1.280306490210775,1.6391847088758325e+30,1.6391847088758325e+30,,
0,j_enrichment,coarse,6,F6,1.084077828629417,1.1752247385258745e+30,1.1752247385258745e+30,,
0,j_enrichment,coarse,7,F7,0.9880036272704549,9.761511674995702e+29,9.761511674995702e+29,,
0,j_enrichment,coarse,8,F8,0.8521610659412835,7.261784823061784e+29,7.261784823061784e+29,,
0,j_enrichment,coarse,9,F9,0.3622975693336897,1.3125952874509901e+29,1.3125952874509901e+29,,
0,j_enrichment,coarse,10,F10,0.40741096664292203,1.659836957409196e+29,1.659836957409196e+29,,
0,j_enrichment,coarse,11,F11,0.16235322531129484,2.6358569768980063e+28,2.6358569768980063e+28,,
0,j_enrichment,coarse,12,F12,0.3656491962330296,1.3369933470586025e+29,1.3369933470586025e+29,,
0,j_enrichment,coarse,13,F13,0.642167731179556,4.123793949682946e+29,4.123793949682946e+29,,
0,j_enrichment,coarse,14,F14,0.09665024532870573,9.341269922098998e+27,9.341269922098998e+27,,
0,j_enrichment,coarse,15,F15,1.1374796399112903,1.2938599312127142e+30,1.2938599312127142e+30,,
0,j_enrichment,coarse,16,F16,0.8934483140332895,7.982498898489235e+29,7.982498898489235e+29,,
0,j_enrichment,fine,1,F1,15.966261658578185,2.54921511350184e+32,2.54921511350184e+32,,
0,j_enrichment,fine,2,F2,0.022091050991913778,4.880145339273351e+26,4.880145339273351e+26,,
0,j_enrichment,fine,3,F3,0.006006911066065852,3.6082980555624235e+25,3.6082980555624235e+25,,
0,j_enrichment,fine,4,F4,0.0025074147667787238,6.287128812659994e+24,6.287128812659994e+24,,
0,j_enrichment,fine,5,F5,0.0013286879868136797,1.7654117663029864e+24,1.7654117663029864e+24,,
0,j_enrichment,fine,6,F6,0.0006659564725571473,4.434980233407591e+23,4.434980233407591e+23,,
0,j_enrichment,fine,7,F7,0.0005530824583975945,3.059002057871265e+23,3.059002057871265e+23,,
0,j_enrichment,fine,8,F8,0.000218894873520791,4.7914965653682855e+22,4.7914965653682855e+22,,
0,j_enrichment,fine,9,F9,0.0001520838156882075,2.31294869942845e+22,2.31294869942845e+22,,
0,j_enrichment,fine,10,F10,8.06242696858931e-05,6.50027286238364e+21,6.50027286238364e+21,,
0,j_enrichment,fine,11,F11,4.608180496773533e-05,2.123532749084401e+21,2.123532749084401e+21,,
0,j_enrichment,fine,12,F12,3.187178132427256e-05,1.0158104447822455e+21,1.0158104447822455e+21,,
0,j_enrichment,fine,13,F13,3.1367878898676304e-05,9.839438266020225e+20,9.839438266020225e+20,,
0,j_enrichment,fine,14,F14,1.211883503593874e-05,1.4686616262829569e+20,1.4686616262829569e+20,,
0,j_enrichment,fine,15,F15,9.67491190481589e-06,9.360392036594786e+19,9.360392036594786e+19,,
0,j_enrichment,fine,16,F16,2.519508259488835e-06,6.347921869632428e+18,6.347921869632428e+18,,
0,j_enrichment,fine_vs_coarse_log_ratio,1,F1,1.7929278120802667,3.5858556241605335,3.5858556241605335,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,2,F2,-4.503993175137652,-9.007986350275305,-9.007986350275305,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,3,F3,-5.535383807002107,-11.070767614004215,-11.070767614004215,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,4,F4,-6.427238920261974,-12.854477840523948,-12.854477840523948,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,5,F5,-6.870662794462372,-13.741325588924743,-13.741325588924743,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,6,F6,-7.3950159441492564,-14.790031888298513,-14.790031888298513,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,7,F7,-7.487934546616854,-14.975869093233708,-14.975869093233708,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,8,F8,-8.266939247496824,-16.533878494993647,-16.533878494993647,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,9,F9,-7.775789380000729,-15.551578760001458,-15.551578760001458,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,10,F10,-8.527777984110061,-17.055555968220123,-17.055555968220123,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,11,F11,-8.167111457814132,-16.334222915628263,-16.334222915628263,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,12,F12,-9.347708652192047,-18.695417304384094,-18.695417304384094,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,13,F13,-9.926820407750197,-19.853640815500395,-19.853640815500395,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,14,F14,-8.984093166079601,-17.968186332159203,-17.968186332159203,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,15,F15,-11.674789397238964,-23.349578794477928,-23.349578794477928,1.0,1.0
0,j_enrichment,fine_vs_coarse_log_ratio,16,F16,-12.77878001791678,-25.55756003583356,-25.55756003583356,1.0,1.0
1,b,coarse,1,F1,2.4581013349234127e-05,1.7309360456200935e-05,3.836876746736935e-05,,
1,b,coarse,2,F2,2.1811783881275915e-05,1.5267997676274854e-05,3.555212909194773e-05,,
1,b,coarse,3,F3,1.8759139493340626e-05,1.3424909108513735e-05,2.8810300787666347e-05,,
1,b,coarse,4,F4,1.9996516130049713e-05,1.4238925362516171e-05,3.176803268914979e-05,,
1,b,coarse,5,F5,2.047679117822554e-05,1.4232124761824866e-05,3.354048585824313e-05,,
1,b,coarse,6,F6,1.833679743867833e-05,1.2889197856570222e-05,2.9113637766346533e-05,,
1,b,coarse,7,F7,1.8918093701358885e-05,1.3589884157630622e-05,2.9402756135736415e-05,,
1,b,coarse,8,F8,1.686071846052073e-05,1.1713506407798627e-05,2.7266341442751276e-05,,
1,b,coarse,9,F9,1.6101763321785256e-05,1.126503401627612e-05,2.600506512659703e-05,,
1,b,coarse,10,F10,1.5804755093995482e-05,1.1041282262462369e-05,2.5179085829622757e-05,,
1,b,coarse,11,F11,1.2670003343373537e-05,8.69014997392059e-06,1.9843786964644647e-05,,
1,b,coarse,12,F12,1.1168556738994084e-05,7.825831320123092e-06,1.7296298170364662e-05,,
1,b,coarse,13,F13,1.0003771421907004e-05,7.149550623262875e-06,1.5277844014800656e-05,,
1,b,coarse,14,F14,8.18321314000059e-06,5.690255349445905e-06,1.2635288177030738e-05,,
1,b,coarse,15,F15,5.9345138652133755e-06,4.144102870471158e-06,8.491961227339531e-06,,
1,b,coarse,16,F16,4.317591447033919e-06,3.0493892309069322e-06,6.225347209352491e-06,,
1,b,fine,1,F1,1.9014665667782538e-05,1.2404286835892942e-05,1.7247086709249975e-05,,
1,b,fine,2,F2,1.4529182408296037e-05,9.843541553492077e-06,1.4072964815199074e-05,,
1,b,fine,3,F3,1.3692714674107265e-05,9.19635571752291e-06,1.268340111472871e-05,,
1,b,fine,4,F4,1.3351853340282105e-05,8.9451826832631e-06,1.2523697382098467e-05,,
