site,layer,unit,band_index,band,metric,log_discriminability,basis_stability_pass,audit_scope
attention,31,25,5,F5,coarse,0.17643986358328248,False,global_design_selected_unit
attention,31,25,5,F5,fine,-0.03632203939347682,False,global_design_selected_unit
attention,31,25,5,F5,fine_relative,-0.21276190297675923,False,global_design_selected_unit
attention,31,25,6,F6,coarse,0.13947678337022562,False,global_design_selected_unit
attention,31,25,6,F6,fine,-0.06215778337567914,False,global_design_selected_unit
attention,31,25,6,F6,fine_relative,-0.20163456674590474,False,global_design_selected_unit
attention,31,25,7,F7,coarse,0.4462019454489526,False,global_design_selected_unit
attention,31,25,7,F7,fine,-0.06782311807082737,False,global_design_selected_unit
attention,31,25,7,F7,fine_relative,-0.51402506351978,False,global_design_selected_unit
attention,31,25,8,F8,coarse,0.33323540556770936,False,global_design_selected_unit
attention,31,25,8,F8,fine,-0.13080107907696076,False,global_design_selected_unit
attention,31,25,8,F8,fine_relative,-0.4640364846446701,False,global_design_selected_unit
attention,32,25,1,F1,coarse,-0.370539631205687,True,global_design_selected_unit
attention,32,25,1,F1,fine,-0.2906943520290143,True,global_design_selected_unit
attention,32,25,1,F1,fine_relative,0.0798452791766727,True,global_design_selected_unit
attention,32,25,2,F2,coarse,-0.6323691466967764,False,global_design_selected_unit
attention,32,25,2,F2,fine,-0.20652307060465094,False,global_design_selected_unit
attention,32,25,2,F2,fine_relative,0.4258460760921255,False,global_design_selected_unit
attention,32,25,3,F3,coarse,-0.587744580385265,False,global_design_selected_unit
attention,32,25,3,F3,fine,-0.014420666652607394,False,global_design_selected_unit
attention,32,25,3,F3,fine_relative,0.5733239137326577,False,global_design_selected_unit
attention,32,25,4,F4,coarse,-0.6683609918541393,False,global_design_selected_unit
attention,32,25,4,F4,fine,-0.20885078044491204,False,global_design_selected_unit
attention,32,25,4,F4,fine_relative,0.45951021140922726,False,global_design_selected_unit
attention,32,25,5,F5,coarse,-0.5510621812419373,False,global_design_selected_unit
attention,32,25,5,F5,fine,-0.30109554601801414,False,global_design_selected_unit
attention,32,25,5,F5,fine_relative,0.2499666352239231,False,global_design_selected_unit
attention,32,25,6,F6,coarse,-0.5603918319083583,False,global_design_selected_unit
attention,32,25,6,F6,fine,-0.16217606528921583,False,global_design_selected_unit
attention,32,25,6,F6,fine_relative,0.3982157666191425,False,global_design_selected_unit
attention,32,25,7,F7,coarse,-0.6914449344209309,False,global_design_selected_unit
attention,32,25,7,F7,fine,-0.06929266556495,False,global_design_selected_unit
attention,32,25,7,F7,fine_relative,0.6221522688559809,False,global_design_selected_unit
attention,32,25,8,F8,coarse,-0.40723744595414063,False,global_design_selected_unit
attention,32,25,8,F8,fine,-0.08642594060502612,False,global_design_selected_unit
attention,32,25,8,F8,fine_relative,0.32081150534911446,False,global_design_selected_unit
attention,33,25,1,F1,coarse,-0.2450286641752305,True,global_design_selected_unit
attention,33,25,1,F1,fine,-0.13485812835631253,True,global_design_selected_unit
attention,33,25,1,F1,fine_relative,0.11017053581891796,True,global_design_selected_unit
attention,33,25,2,F2,coarse,-0.6474548874158863,True,global_design_selected_unit
attention,33,25,2,F2,fine,-0.19045492127094965,True,global_design_selected_unit
attention,33,25,2,F2,fine_relative,0.45699996614493665,True,global_design_selected_unit
attention,33,25,3,F3,coarse,-0.7096221112701608,False,global_design_selected_unit
attention,33,25,3,F3,fine,-0.15697573361863407,False,global_design_selected_unit
attention,33,25,3,F3,fine_relative,0.5526463776515267,False,global_design_selected_unit
attention,33,25,4,F4,coarse,-0.6361881004991674,False,global_design_selected_unit
attention,33,25,4,F4,fine,0.08928730193267302,False,global_design_selected_unit
attention,33,25,4,F4,fine_relative,0.7254754024318405,False,global_design_selected_unit
attention,33,25,5,F5,coarse,-0.7322580432978986,False,global_design_selected_unit
attention,33,25,5,F5,fine,0.158197193551415,False,global_design_selected_unit
attention,33,25,5,F5,fine_relative,0.8904552368493135,False,global_design_selected_unit
attention,33,25,6,F6,coarse,-0.7524172168643103,False,global_design_selected_unit
attention,33,25,6,F6,fine,-0.12665254960154373,False,global_design_selected_unit
attention,33,25,6,F6,fine_relative,0.6257646672627666,False,global_design_selected_unit
attention,33,25,7,F7,coarse,-0.7168353889228581,False,global_design_selected_unit
attention,33,25,7,F7,fine,-0.03545818447229187,False,global_design_selected_unit
attention,33,25,7,F7,fine_relative,0.6813772044505664,False,global_design_selected_unit
attention,33,25,8,F8,coarse,-0.6794847617327888,True,global_design_selected_unit
attention,33,25,8,F8,fine,-0.09060372386076701,True,global_design_selected_unit
attention,33,25,8,F8,fine_relative,0.588881037872022,True,global_design_selected_unit
attention,34,25,1,F1,coarse,-1.248760480073327,True,global_design_selected_unit
attention,34,25,1,F1,fine,-0.25154998405269674,True,global_design_selected_unit
attention,34,25,1,F1,fine_relative,0.99721049602063,True,global_design_selected_unit
attention,34,25,2,F2,coarse,-1.8137729051756273,False,global_design_selected_unit
attention,34,25,2,F2,fine,-0.35382352200521144,False,global_design_selected_unit
attention,34,25,2,F2,fine_relative,1.4599493831704158,False,global_design_selected_unit
attention,34,25,3,F3,coarse,-1.594454144644854,False,global_design_selected_unit
attention,34,25,3,F3,fine,-0.18965720103361886,False,global_design_selected_unit
attention,34,25,3,F3,fine_relative,1.404796943611235,False,global_design_selected_unit
attention,34,25,4,F4,coarse,-1.4461055605997308,False,global_design_selected_unit
attention,34,25,4,F4,fine,-0.36255199861050036,False,global_design_selected_unit
attention,34,25,4,F4,fine_relative,1.0835535619892305,False,global_design_selected_unit
attention,34,25,5,F5,coarse,-1.7915557989512765,False,global_design_selected_unit
attention,34,25,5,F5,fine,-0.37070618535065514,False,global_design_selected_unit
attention,34,25,5,F5,fine_relative,1.4208496136006212,False,global_design_selected_unit
attention,34,25,6,F6,coarse,-1.4323862022531122,False,global_design_selected_unit
attention,34,25,6,F6,fine,-0.3284582761199954,False,global_design_selected_unit
attention,34,25,6,F6,fine_relative,1.1039279261331167,False,global_design_selected_unit
attention,34,25,7,F7,coarse,-1.2539165940059236,False,global_design_selected_unit
attention,34,25,7,F7,fine,-0.5582509758132743,False,global_design_selected_unit
attention,34,25,7,F7,fine_relative,0.6956656181926493,False,global_design_selected_unit
attention,34,25,8,F8,coarse,-1.722980285323991,False,global_design_selected_unit
attention,34,25,8,F8,fine,-0.7426152348243596,False,global_design_selected_unit
attention,34,25,8,F8,fine_relative,0.9803650504996313,False,global_design_selected_unit
attention,35,25,1,F1,coarse,-0.5600645521696844,False,global_design_selected_unit
attention,35,25,1,F1,fine,0.20082662746673702,False,global_design_selected_unit
attention,35,25,1,F1,fine_relative,0.7608911796364215,False,global_design_selected_unit
attention,35,25,2,F2,coarse,-0.5918864505327756,False,global_design_selected_unit
attention,35,25,2,F2,fine,0.16924320000835813,False,global_design_selected_unit
attention,35,25,2,F2,fine_relative,0.7611296505411337,False,global_design_selected_unit
attention,35,25,3,F3,coarse,-0.7118728534367308,False,global_design_selected_unit
attention,35,25,3,F3,fine,-0.10779748427990282,False,global_design_selected_unit
attention,35,25,3,F3,fine_relative,0.604075369156828,False,global_design_selected_unit
attention,35,25,4,F4,coarse,-0.7725041100317684,False,global_design_selected_unit
attention,35,25,4,F4,fine,-0.07527181076332354,False,global_design_selected_unit
attention,35,25,4,F4,fine_relative,0.6972322992684449,False,global_design_selected_unit
attention,35,25,5,F5,coarse,-0.9867969240764223,False,global_design_selected_unit
attention,35,25,5,F5,fine,0.05753826620690661,False,global_design_selected_unit
attention,35,25,5,F5,fine_relative,1.0443351902833289,False,global_design_selected_unit
attention,35,25,6,F6,coarse,-0.8891096404240475,False,global_design_selected_unit
attention,35,25,6,F6,fine,-0.012841314006249481,False,global_design_selected_unit
attention,35,25,6,F6,fine_relative,0.8762683264177981,False,global_design_selected_unit
attention,35,25,7,F7,coarse,-0.8966900256095942,False,global_design_selected_unit
attention,35,25,7,F7,fine,-0.25599889817684257,False,global_design_selected_unit
attention,35,25,7,F7,fine_relative,0.6406911274327516,False,global_design_selected_unit
attention,35,25,8,F8,coarse,-0.832252791825353,False,global_design_selected_unit
attention,35,25,8,F8,fine,-0.21745793903133812,False,global_design_selected_unit
attention,35,25,8,F8,fine_relative,0.6147948527940149,False,global_design_selected_unit
attention,36,25,1,F1,coarse,-1.1572324729993873,True,global_design_selected_unit
attention,36,25,1,F1,fine,0.2937530187971422,True,global_design_selected_unit
attention,36,25,1,F1,fine_relative,1.4509854917965295,True,global_design_selected_unit
attention,36,25,2,F2,coarse,-1.2884323338030823,False,global_design_selected_unit
attention,36,25,2,F2,fine,0.35845130601962955,False,global_design_selected_unit
attention,36,25,2,F2,fine_relative,1.6468836398227118,False,global_design_selected_unit
attention,36,25,3,F3,coarse,-1.0975754070527899,False,global_design_selected_unit
attention,36,25,3,F3,fine,0.2429163190825193,False,global_design_selected_unit
attention,36,25,3,F3,fine_relative,1.340491726135309,False,global_design_selected_unit
attention,36,25,4,F4,coarse,-1.209015466346226,False,global_design_selected_unit
attention,36,25,4,F4,fine,0.2358911204549428,False,global_design_selected_unit
attention,36,25,4,F4,fine_relative,1.4449065868011688,False,global_design_selected_unit
attention,36,25,5,F5,coarse,-1.3240597967140129,False,global_design_selected_unit
attention,36,25,5,F5,fine,0.1374615572282241,False,global_design_selected_unit
attention,36,25,5,F5,fine_relative,1.461521353942237,False,global_design_selected_unit
attention,36,25,6,F6,coarse,-0.9245470731969964,False,global_design_selected_unit
attention,36,25,6,F6,fine,-0.07709624317223947,False,global_design_selected_unit
attention,36,25,6,F6,fine_relative,0.847450830024757,False,global_design_selected_unit
attention,36,25,7,F7,coarse,-1.1958987593622719,False,global_design_selected_unit
attention,36,25,7,F7,fine,0.14154092924658934,False,global_design_selected_unit
attention,36,25,7,F7,fine_relative,1.3374396886088613,False,global_design_selected_unit
attention,36,25,8,F8,coarse,-1.576194900276145,True,global_design_selected_unit
attention,36,25,8,F8,fine,0.18675530369825055,True,global_design_selected_unit
attention,36,25,8,F8,fine_relative,1.7629502039743956,True,global_design_selected_unit
attention,28,28,1,F1,coarse,1.2625739482015426,True,metric_specific_design_selected_cell
attention,28,28,2,F2,coarse,1.5935313390914296,False,metric_specific_design_selected_cell
attention,28,28,3,F3,coarse,1.3316105961567197,False,metric_specific_design_selected_cell
attention,28,28,4,F4,coarse,1.0008433246414483,False,metric_specific_design_selected_cell
attention,28,28,5,F5,coarse,1.5673955526450891,False,metric_specific_design_selected_cell
attention,28,28,6,F6,coarse,0.9728272284311847,False,metric_specific_design_selected_cell
attention,28,28,7,F7,coarse,0.7273096425230667,False,metric_specific_design_selected_cell
attention,28,28,8,F8,coarse,0.6457129378925446,False,metric_specific_design_selected_cell
attention,33,31,1,F1,fine,0.5838611206356464,True,metric_specific_design_selected_cell
attention,33,31,2,F2,fine,0.35318121288708976,True,metric_specific_design_selected_cell
attention,33,31,3,F3,fine,0.2808525981903942,False,metric_specific_design_selected_cell
attention,33,31,4,F4,fine,0.36621158730134834,False,metric_specific_design_selected_cell
attention,33,31,5,F5,fine,0.40613533190034784,False,metric_specific_design_selected_cell
attention,33,31,6,F6,fine,0.18158485235562868,False,metric_specific_design_selected_cell
attention,33,31,7,F7,fine,0.3275569352656399,False,metric_specific_design_selected_cell
attention,33,31,8,F8,fine,0.172468532746959,True,metric_specific_design_selected_cell
attention,1,10,1,F1,fine_relative,1.900478483413419,True,metric_specific_design_selected_cell
attention,1,10,2,F2,fine_relative,1.4276586339459516,True,metric_specific_design_selected_cell
attention,1,10,3,F3,fine_relative,1.2106074347619453,True,metric_specific_design_selected_cell
attention,1,10,4,F4,fine_relative,1.6902367278984656,True,metric_specific_design_selected_cell
attention,1,10,5,F5,fine_relative,1.3077548491356632,True,metric_specific_design_selected_cell
attention,1,10,6,F6,fine_relative,1.3281225859359806,True,metric_specific_design_selected_cell
attention,1,10,7,F7,fine_relative,1.3533431292098685,True,metric_specific_design_selected_cell
attention,1,10,8,F8,fine_relative,1.245237609878492,True,metric_specific_design_selected_cell
mlp,1,21,1,F1,coarse,-0.697599427125675,True,global_design_selected_unit
mlp,1,21,1,F1,fine,0.4928621971473261,True,global_design_selected_unit
mlp,1,21,1,F1,fine_relative,1.190461624273001,True,global_design_selected_unit
mlp,1,21,2,F2,coarse,-0.23310255720200038,True,global_design_selected_unit
mlp,1,21,2,F2,fine,-0.3169746829803725,True,global_design_selected_unit
mlp,1,21,2,F2,fine_relative,-0.08387212577837212,True,global_design_selected_unit
mlp,1,21,3,F3,coarse,-0.2019952823775106,True,global_design_selected_unit
mlp,1,21,3,F3,fine,-0.51969832988877,True,global_design_selected_unit
mlp,1,21,3,F3,fine_relative,-0.31770304751125933,True,global_design_selected_unit
mlp,1,21,4,F4,coarse,-0.10808830684145546,True,global_design_selected_unit
mlp,1,21,4,F4,fine,-0.6364852171929968,True,global_design_selected_unit
mlp,1,21,4,F4,fine_relative,-0.5283969103515413,True,global_design_selected_unit
mlp,1,21,5,F5,coarse,-0.10448397839225117,True,global_design_selected_unit
mlp,1,21,5,F5,fine,-0.7797736780269857,True,global_design_selected_unit
mlp,1,21,5,F5,fine_relative,-0.6752896996347346,True,global_design_selected_unit
mlp,1,21,6,F6,coarse,-0.2617524156807589,True,global_design_selected_unit
mlp,1,21,6,F6,fine,-0.6821995690439131,True,global_design_selected_unit
mlp,1,21,6,F6,fine_relative,-0.42044715336315425,True,global_design_selected_unit
mlp,1,21,7,F7,coarse,0.5228021334646714,True,global_design_selected_unit
mlp,1,21,7,F7,fine,-0.846565777237396,True,global_design_selected_unit
mlp,1,21,7,F7,fine_relative,-1.3693679107020675,True,global_design_selected_unit
mlp,1,21,8,F8,coarse,-0.1221772754370372,True,global_design_selected_unit
mlp,1,21,8,F8,fine,-0.8373346453958354,True,global_design_selected_unit
mlp,1,21,8,F8,fine_relative,-0.7151573699587981,True,global_design_selected_unit
mlp,2,21,1,F1,coarse,-0.4004472537321556,True,global_design_selected_unit
mlp,2,21,1,F1,fine,0.3065776840902052,True,global_design_selected_unit
mlp,2,21,1,F1,fine_relative,0.7070249378223609,True,global_design_selected_unit
mlp,2,21,2,F2,coarse,-0.24180808947787008,True,global_design_selected_unit
mlp,2,21,2,F2,fine,-0.2768822327536622,True,global_design_selected_unit
mlp,2,21,2,F2,fine_relative,-0.03507414327579208,True,global_design_selected_unit
mlp,2,21,3,F3,coarse,-0.697017070681673,True,global_design_selected_unit
mlp,2,21,3,F3,fine,-0.27603479090605804,True,global_design_selected_unit
mlp,2,21,3,F3,fine_relative,0.420982279775615,True,global_design_selected_unit
mlp,2,21,4,F4,coarse,-0.3475968517099724,True,global_design_selected_unit
mlp,2,21,4,F4,fine,-0.16527177619117145,True,global_design_selected_unit
mlp,2,21,4,F4,fine_relative,0.18232507551880098,True,global_design_selected_unit
mlp,2,21,5,F5,coarse,-0.6469538212443138,True,global_design_selected_unit
mlp,2,21,5,F5,fine,-0.3001828454760076,True,global_design_selected_unit
mlp,2,21,5,F5,fine_relative,0.3467709757683062,True,global_design_selected_unit
mlp,2,21,6,F6,coarse,-0.49041481382019314,True,global_design_selected_unit
mlp,2,21,6,F6,fine,-0.11773984978500253,True,global_design_selected_unit
mlp,2,21,6,F6,fine_relative,0.37267496403519057,True,global_design_selected_unit
mlp,2,21,7,F7,coarse,-0.3995169459541699,True,global_design_selected_unit
mlp,2,21,7,F7,fine,-0.4528822487805959,True,global_design_selected_unit
mlp,2,21,7,F7,fine_relative,-0.0533653028264259,True,global_design_selected_unit
mlp,2,21,8,F8,coarse,-0.21342699900693818,True,global_design_selected_unit
mlp,2,21,8,F8,fine,-0.47986888885187495,True,global_design_selected_unit
mlp,2,21,8,F8,fine_relative,-0.26644188984493683,True,global_design_selected_unit
mlp,3,21,1,F1,coarse,-0.44479594689374624,True,global_design_selected_unit
mlp,3,21,1,F1,fine,-0.38057216020791496,True,global_design_selected_unit
mlp,3,21,1,F1,fine_relative,0.0642237866858313,True,global_design_selected_unit
mlp,3,21,2,F2,coarse,-0.20459590805513286,True,global_design_selected_unit
mlp,3,21,2,F2,fine,-0.23900075178165764,True,global_design_selected_unit
mlp,3,21,2,F2,fine_relative,-0.034404843726524734,True,global_design_selected_unit
mlp,3,21,3,F3,coarse,-0.35411308914008727,True,global_design_selected_unit
mlp,3,21,3,F3,fine,-0.4161812707017642,True,global_design_selected_unit
mlp,3,21,3,F3,fine_relative,-0.06206818156167694,True,global_design_selected_unit
mlp,3,21,4,F4,coarse,-0.33845036771325304,True,global_design_selected_unit
mlp,3,21,4,F4,fine,-0.3619772209047516,True,global_design_selected_unit
mlp,3,21,4,F4,fine_relative,-0.023526853191498567,True,global_design_selected_unit
mlp,3,21,5,F5,coarse,-0.15794179050214768,True,global_design_selected_unit
mlp,3,21,5,F5,fine,-0.5271802375088184,True,global_design_selected_unit
mlp,3,21,5,F5,fine_relative,-0.36923844700667063,True,global_design_selected_unit
mlp,3,21,6,F6,coarse,-0.1534566253418515,True,global_design_selected_unit
mlp,3,21,6,F6,fine,-0.6177451359007269,True,global_design_selected_unit
mlp,3,21,6,F6,fine_relative,-0.46428851055887543,True,global_design_selected_unit
mlp,3,21,7,F7,coarse,-0.5085616796943591,True,global_design_selected_unit
mlp,3,21,7,F7,fine,-0.5556499178397031,True,global_design_selected_unit
mlp,3,21,7,F7,fine_relative,-0.04708823814534401,True,global_design_selected_unit
mlp,3,21,8,F8,coarse,-0.13326241053640114,True,global_design_selected_unit
mlp,3,21,8,F8,fine,-0.4493827027193738,True,global_design_selected_unit
mlp,3,21,8,F8,fine_relative,-0.3161202921829726,True,global_design_selected_unit
mlp,4,21,1,F1,coarse,0.05006669047434537,True,global_design_selected_unit
mlp,4,21,1,F1,fine,0.3352771607969374,True,global_design_selected_unit
mlp,4,21,1,F1,fine_relative,0.28521047032259206,True,global_design_selected_unit
mlp,4,21,2,F2,coarse,-0.04873181887944052,True,global_design_selected_unit
mlp,4,21,2,F2,fine,-0.2916845494464369,True,global_design_selected_unit
mlp,4,21,2,F2,fine_relative,-0.24295273056699634,True,global_design_selected_unit
mlp,4,21,3,F3,coarse,0.3961784726833076,True,global_design_selected_unit
mlp,4,21,3,F3,fine,-0.2352270328777388,True,global_design_selected_unit
mlp,4,21,3,F3,fine_relative,-0.6314055055610465,True,global_design_selected_unit
mlp,4,21,4,F4,coarse,-0.2955844080995001,True,global_design_selected_unit
mlp,4,21,4,F4,fine,-0.36505467819173265,True,global_design_selected_unit
mlp,4,21,4,F4,fine_relative,-0.0694702700922326,True,global_design_selected_unit
mlp,4,21,5,F5,coarse,0.32457486804102703,True,global_design_selected_unit
mlp,4,21,5,F5,fine,-0.4711153507712384,True,global_design_selected_unit
mlp,4,21,5,F5,fine_relative,-0.7956902188122654,True,global_design_selected_unit
mlp,4,21,6,F6,coarse,-0.10951986589267472,True,global_design_selected_unit
mlp,4,21,6,F6,fine,-0.6042753541536272,True,global_design_selected_unit
mlp,4,21,6,F6,fine_relative,-0.49475548826095245,True,global_design_selected_unit
mlp,4,21,7,F7,coarse,0.0525097256950026,True,global_design_selected_unit
mlp,4,21,7,F7,fine,-0.6675195611737187,True,global_design_selected_unit
mlp,4,21,7,F7,fine_relative,-0.7200292868687213,True,global_design_selected_unit
mlp,4,21,8,F8,coarse,0.8454481656594015,True,global_design_selected_unit
mlp,4,21,8,F8,fine,-0.48645667338453513,True,global_design_selected_unit
mlp,4,21,8,F8,fine_relative,-1.3319048390439365,True,global_design_selected_unit
mlp,5,21,1,F1,coarse,-0.18393543350930472,True,global_design_selected_unit
mlp,5,21,1,F1,fine,0.2164754714131105,True,global_design_selected_unit
mlp,5,21,1,F1,fine_relative,0.40041090492241527,True,global_design_selected_unit
mlp,5,21,2,F2,coarse,-0.07722365465254544,True,global_design_selected_unit
mlp,5,21,2,F2,fine,-0.26174226188589883,True,global_design_selected_unit
mlp,5,21,2,F2,fine_relative,-0.18451860723335342,True,global_design_selected_unit
mlp,5,21,3,F3,coarse,-0.6548981818396162,True,global_design_selected_unit
mlp,5,21,3,F3,fine,-0.3988683591424763,True,global_design_selected_unit
mlp,5,21,3,F3,fine_relative,0.25602982269713986,True,global_design_selected_unit
mlp,5,21,4,F4,coarse,0.47054174052823783,True,global_design_selected_unit
mlp,5,21,4,F4,fine,-0.5318449699618027,True,global_design_selected_unit
mlp,5,21,4,F4,fine_relative,-1.0023867104900406,True,global_design_selected_unit
mlp,5,21,5,F5,coarse,0.08011023301683905,True,global_design_selected_unit
mlp,5,21,5,F5,fine,-0.41565352433416375,True,global_design_selected_unit
mlp,5,21,5,F5,fine_relative,-0.49576375735100287,True,global_design_selected_unit
mlp,5,21,6,F6,coarse,-0.04714215438422926,True,global_design_selected_unit
mlp,5,21,6,F6,fine,-0.6367281222310629,True,global_design_selected_unit
mlp,5,21,6,F6,fine_relative,-0.5895859678468336,True,global_design_selected_unit
mlp,5,21,7,F7,coarse,0.2752023869386826,True,global_design_selected_unit
mlp,5,21,7,F7,fine,-0.723871573874878,True,global_design_selected_unit
mlp,5,21,7,F7,fine_relative,-0.9990739608135606,True,global_design_selected_unit
mlp,5,21,8,F8,coarse,0.10568339430384804,True,global_design_selected_unit
mlp,5,21,8,F8,fine,-0.5249644735981559,True,global_design_selected_unit
mlp,5,21,8,F8,fine_relative,-0.6306478679020038,True,global_design_selected_unit
mlp,6,21,1,F1,coarse,-0.014004758911016319,True,global_design_selected_unit
mlp,6,21,1,F1,fine,-0.30864533063732913,True,global_design_selected_unit
mlp,6,21,1,F1,fine_relative,-0.29464057172631275,True,global_design_selected_unit
mlp,6,21,2,F2,coarse,-0.06334811643014679,True,global_design_selected_unit
mlp,6,21,2,F2,fine,-0.33329595335068046,True,global_design_selected_unit
mlp,6,21,2,F2,fine_relative,-0.26994783692053365,True,global_design_selected_unit
mlp,6,21,3,F3,coarse,0.11356652760796807,True,global_design_selected_unit
mlp,6,21,3,F3,fine,-0.7943846129116494,True,global_design_selected_unit
mlp,6,21,3,F3,fine_relative,-0.9079511405196176,True,global_design_selected_unit
mlp,6,21,4,F4,coarse,0.03338936492062775,False,global_design_selected_unit
mlp,6,21,4,F4,fine,-0.5199520029076561,False,global_design_selected_unit
mlp,6,21,4,F4,fine_relative,-0.5533413678282838,False,global_design_selected_unit
mlp,6,21,5,F5,coarse,0.39799324092442334,False,global_design_selected_unit
mlp,6,21,5,F5,fine,-0.45766731088132945,False,global_design_selected_unit
mlp,6,21,5,F5,fine_relative,-0.8556605518057528,False,global_design_selected_unit
mlp,6,21,6,F6,coarse,0.22920097662185152,False,global_design_selected_unit
mlp,6,21,6,F6,fine,-0.6080958346201397,False,global_design_selected_unit
mlp,6,21,6,F6,fine_relative,-0.8372968112419913,False,global_design_selected_unit
mlp,6,21,7,F7,coarse,-0.08929099148298872,True,global_design_selected_unit
mlp,6,21,7,F7,fine,-0.49339009783808063,True,global_design_selected_unit
mlp,6,21,7,F7,fine_relative,-0.40409910635509194,True,global_design_selected_unit
mlp,6,21,8,F8,coarse,-0.1971942889263808,True,global_design_selected_unit
mlp,6,21,8,F8,fine,-0.4516459762963584,True,global_design_selected_unit
mlp,6,21,8,F8,fine_relative,-0.2544516873699776,True,global_design_selected_unit
mlp,7,21,1,F1,coarse,-0.18397717692109847,True,global_design_selected_unit
mlp,7,21,1,F1,fine,-0.1979715608491573,True,global_design_selected_unit
mlp,7,21,1,F1,fine_relative,-0.013994383928058785,True,global_design_selected_unit
mlp,7,21,2,F2,coarse,-0.17400855614597294,True,global_design_selected_unit
mlp,7,21,2,F2,fine,-0.48640494622351227,True,global_design_selected_unit
mlp,7,21,2,F2,fine_relative,-0.3123963900775394,True,global_design_selected_unit
mlp,7,21,3,F3,coarse,0.11295358103645446,True,global_design_selected_unit
mlp,7,21,3,F3,fine,-0.5132215226529797,True,global_design_selected_unit
mlp,7,21,3,F3,fine_relative,-0.6261751036894343,True,global_design_selected_unit
mlp,7,21,4,F4,coarse,-0.32367086719644367,False,global_design_selected_unit
mlp,7,21,4,F4,fine,-0.44788051654369254,False,global_design_selected_unit
mlp,7,21,4,F4,fine_relative,-0.12420964934724885,False,global_design_selected_unit
mlp,7,21,5,F5,coarse,0.015727692061305316,False,global_design_selected_unit
mlp,7,21,5,F5,fine,-0.4622184608141497,False,global_design_selected_unit
mlp,7,21,5,F5,fine_relative,-0.47794615287545494,False,global_design_selected_unit
mlp,7,21,6,F6,coarse,0.018065071330887493,False,global_design_selected_unit
mlp,7,21,6,F6,fine,-0.22016341251656132,False,global_design_selected_unit
mlp,7,21,6,F6,fine_relative,-0.2382284838474488,False,global_design_selected_unit
mlp,7,21,7,F7,coarse,-0.11993803390455877,True,global_design_selected_unit
mlp,7,21,7,F7,fine,-0.5260709725564312,True,global_design_selected_unit
mlp,7,21,7,F7,fine_relative,-0.4061329386518725,True,global_design_selected_unit
mlp,7,21,8,F8,coarse,-0.011558725018703406,True,global_design_selected_unit
mlp,7,21,8,F8,fine,-0.3639721620288084,True,global_design_selected_unit
mlp,7,21,8,F8,fine_relative,-0.35241343701010497,True,global_design_selected_unit
mlp,8,21,1,F1,coarse,-0.2147025110501672,True,global_design_selected_unit
mlp,8,21,1,F1,fine,-0.3089310252029959,True,global_design_selected_unit
mlp,8,21,1,F1,fine_relative,-0.09422851415282879,True,global_design_selected_unit
mlp,8,21,2,F2,coarse,-0.022419921044287985,True,global_design_selected_unit
mlp,8,21,2,F2,fine,-0.42740971769024116,True,global_design_selected_unit
mlp,8,21,2,F2,fine_relative,-0.40498979664595314,True,global_design_selected_unit
mlp,8,21,3,F3,coarse,-0.0937441768084954,True,global_design_selected_unit
mlp,8,21,3,F3,fine,-0.45342841515972204,True,global_design_selected_unit
mlp,8,21,3,F3,fine_relative,-0.3596842383512267,True,global_design_selected_unit
mlp,8,21,4,F4,coarse,0.21918100049557865,False,global_design_selected_unit
mlp,8,21,4,F4,fine,-0.38562956395714465,False,global_design_selected_unit
mlp,8,21,4,F4,fine_relative,-0.6048105644527233,False,global_design_selected_unit
mlp,8,21,5,F5,coarse,-0.24938960122852316,False,global_design_selected_unit
mlp,8,21,5,F5,fine,-0.6415305361575614,False,global_design_selected_unit
mlp,8,21,5,F5,fine_relative,-0.3921409349290383,False,global_design_selected_unit
mlp,8,21,6,F6,coarse,-0.0259751718956604,False,global_design_selected_unit
mlp,8,21,6,F6,fine,-0.3882543940200723,False,global_design_selected_unit
mlp,8,21,6,F6,fine_relative,-0.36227922212441194,False,global_design_selected_unit
mlp,8,21,7,F7,coarse,-0.15105641000169198,False,global_design_selected_unit
mlp,8,21,7,F7,fine,-0.45111096606517737,False,global_design_selected_unit
mlp,8,21,7,F7,fine_relative,-0.30005455606348536,False,global_design_selected_unit
mlp,8,21,8,F8,coarse,-0.07748870790053926,True,global_design_selected_unit
mlp,8,21,8,F8,fine,-0.34512064294512174,True,global_design_selected_unit
mlp,8,21,8,F8,fine_relative,-0.2676319350445825,True,global_design_selected_unit
mlp,9,21,1,F1,coarse,-0.10664551485977246,True,global_design_selected_unit
mlp,9,21,1,F1,fine,-0.20699566945266173,True,global_design_selected_unit
mlp,9,21,1,F1,fine_relative,-0.10035015459288929,True,global_design_selected_unit
mlp,9,21,2,F2,coarse,0.25431394521950096,True,global_design_selected_unit
mlp,9,21,2,F2,fine,-0.2465900665608307,True,global_design_selected_unit
mlp,9,21,2,F2,fine_relative,-0.5009040117803316,True,global_design_selected_unit
mlp,9,21,3,F3,coarse,0.165437264921069,True,global_design_selected_unit
mlp,9,21,3,F3,fine,-0.5733998525174673,True,global_design_selected_unit
mlp,9,21,3,F3,fine_relative,-0.7388371174385363,True,global_design_selected_unit
mlp,9,21,4,F4,coarse,-0.5290668750751575,False,global_design_selected_unit
mlp,9,21,4,F4,fine,-0.4479731566644127,False,global_design_selected_unit
mlp,9,21,4,F4,fine_relative,0.08109371841074477,False,global_design_selected_unit
