layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p
1,j,coarse,8,F8,0.10864377021789551,0.06019336814844655,0.09850547715569799,
1,j,coarse,9,F9,0.09165701270103455,0.047984411006745,0.07688900031734235,
1,j,coarse,10,F10,0.09937432408332825,0.0533352337056537,0.08197113358437831,
1,j,coarse,11,F11,0.0860045775771141,0.04293149340624968,0.06664886487143694,
1,j,coarse,12,F12,0.08565419912338257,0.04250511552036911,0.06506489042556944,
1,j,coarse,13,F13,0.08915270864963531,0.044209265856504726,0.06829082187629697,
1,j,coarse,14,F14,0.09051518142223358,0.04554226010877157,0.06773683790477762,
1,j,coarse,15,F15,0.08340825140476227,0.040543588613697897,0.060259113847513125,
1,j,coarse,16,F16,0.06757345050573349,0.03055022229572997,0.04601893481991726,
1,j,fine,1,F1,0.5054961442947388,0.24351356897824702,0.3856676748157405,
1,j,fine,2,F2,0.41306447982788086,0.19074734996452808,0.2888457266984947,
1,j,fine,3,F3,0.3669607639312744,0.1629075199635288,0.24241490556920578,
1,j,fine,4,F4,0.36189135909080505,0.16201760373665983,0.23518902183471257,
1,j,fine,5,F5,0.28600600361824036,0.11479653597070921,0.1719578179723431,
1,j,fine,6,F6,0.25956565141677856,0.09914487789603421,0.15057256644792874,
1,j,fine,7,F7,0.2523116171360016,0.0956457721696704,0.14376176823508482,
1,j,fine,8,F8,0.2762465476989746,0.1103944784871364,0.16185358310712383,
1,j,fine,9,F9,0.27504807710647583,0.11007951644725712,0.16072343151246893,
1,j,fine,10,F10,0.3227896988391876,0.13859928490028056,0.19817676433117987,
1,j,fine,11,F11,0.33466559648513794,0.1474267491091578,0.20718455935021377,
1,j,fine,12,F12,0.3737526834011078,0.17373397064336513,0.23926107218142642,
1,j,fine,13,F13,0.3985503613948822,0.18978520207770394,0.2583093769686447,
1,j,fine,14,F14,0.4111931622028351,0.19868311972834474,0.26747854230231644,
1,j,fine,15,F15,0.4131806790828705,0.20051979799551492,0.2690670754539252,
1,j,fine,16,F16,0.34722164273262024,0.15847801404720935,0.21202118806497905,
1,j,fine_vs_coarse_log_ratio,1,F1,-0.18139938494612595,-1.1916312782016256,-0.15783905066344006,0.272863568215892
1,j,fine_vs_coarse_log_ratio,2,F2,0.3007923217391391,-0.560293779846374,0.22336431040835836,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,3,F3,0.5451569034044946,-0.21608099378478962,0.42976554343495554,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,4,F4,0.6975390673544936,-0.007298285809117067,0.6080248786637102,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,5,F5,0.7007882361044255,-0.07789894020536559,0.5785537337635289,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,6,F6,0.7520107971633159,-0.03750139331470903,0.6149077735110537,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,7,F7,0.9068055637894877,0.1873281565328877,0.801919130283675,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,8,F8,0.9332193887553932,0.2510055032057774,0.8537724427826294,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,9,F9,1.0988924207644155,0.48880387747147847,1.0697418139032335,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,10,F10,1.1781072527140064,0.6480713615001963,1.185867715731444,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,11,F11,1.3587312913470513,0.9124429775692391,1.4514112144293874,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,12,F12,1.4732760542365673,1.1024058970514747,1.6197264507244296,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,13,F13,1.4974831407420257,1.1458765896325833,1.6569750057359691,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,14,F14,1.5135454979592848,1.1765826247313682,1.6841449529353087,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,15,F15,1.6001377347365948,1.3095720106704871,1.7912225582270427,0.0009995002498750624
1,j,fine_vs_coarse_log_ratio,16,F16,1.6367481539960662,1.3523138181387628,1.8454539680157034,0.0009995002498750624
1,e,coarse,1,F1,9.631715442701463,9.487998182771946,11.994391114713757,
1,e,coarse,2,F2,2.1909559650460597,1.9288042121859164,2.427513370903488,
1,e,coarse,3,F3,1.260693617896953,0.9850623000727738,1.3543592908106936,
1,e,coarse,4,F4,0.9573963483642545,0.6940222923557156,1.0443550824915857,
1,e,coarse,5,F5,0.7597938871346798,0.5282521651142097,0.7659966821534016,
1,e,coarse,6,F6,0.5229953582307735,0.3490831152138155,0.5038002171028666,
1,e,coarse,7,F7,0.28300332587780047,0.17075942554452214,0.26661991929254497,
1,e,coarse,8,F8,0.1767939095057229,0.10992072587970192,0.16959702554735737,
1,e,coarse,9,F9,0.09364794600489466,0.052797901419215934,0.08455735182420285,
1,e,coarse,10,F10,0.05810936795580667,0.03294275729971705,0.05344323314364604,
1,e,coarse,11,F11,0.030528223663615364,0.015661132255210607,0.027609772746217644,
1,e,coarse,12,F12,0.01753797651247882,0.009347248048520756,0.014864634469595264,
1,e,coarse,13,F13,0.010010251280519992,0.0053515474666332285,0.008542482665278269,
1,e,coarse,14,F14,0.004887358788345783,0.0026312013259341617,0.004144221277247494,
1,e,coarse,15,F15,0.0016604518462740435,0.000817419644476303,0.001437739002640522,
1,e,coarse,16,F16,0.00027067207612063184,0.00012531883485994834,0.00021376550628705092,
1,e,fine,1,F1,6.057779994452203,6.18061516979265,7.217622903669443,
1,e,fine,2,F2,2.394213517306617,2.3568367223755455,2.580116967905236,
1,e,fine,3,F3,1.8252457753046047,1.7174845299744872,1.8970096909642595,
1,e,fine,4,F4,1.621006007363377,1.5103681381525267,1.6768632937070873,
1,e,fine,5,F5,1.3762992207992195,1.159206382627621,1.3122850473816907,
1,e,fine,6,F6,1.0207598281764145,0.821673474307739,0.9352296700113113,
1,e,fine,7,F7,0.649043967492798,0.511805346987744,0.5901753890979102,
1,e,fine,8,F8,0.4075224549997714,0.3353504428319534,0.38379479757783536,
1,e,fine,9,F9,0.25503093051401676,0.20881809849364558,0.24140036908153825,
1,e,fine,10,F10,0.16436365498753464,0.14297569143690114,0.16691846589789375,
1,e,fine,11,F11,0.10241320568130141,0.08987524446842321,0.10575294450084699,
1,e,fine,12,F12,0.0638800660167197,0.05835721262708616,0.06869930554721076,
1,e,fine,13,F13,0.03661689403811206,0.034040339347425216,0.04058939497909174,
1,e,fine,14,F14,0.017986047926914824,0.016783667155684006,0.020202494075054346,
1,e,fine,15,F15,0.006652949991114588,0.006204478337007742,0.0074843418379584884,
1,e,fine,16,F16,0.0011865542707895436,0.001023998543216231,0.0012781835794795136,
1,e,fine_vs_coarse_log_ratio,1,F1,-0.4637179498070743,-0.611630607446491,-0.3129744178598891,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,2,F2,0.08871682937076146,0.013823396324755266,0.2482236865954594,0.42278860569715143
1,e,fine_vs_coarse_log_ratio,3,F3,0.37005258947331887,0.25998384524437657,0.6242920551496607,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,4,F4,0.5265847648561773,0.3999706486169293,0.8470564726395124,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,5,F5,0.5941062564690063,0.46637102221670124,0.8486544651869079,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,6,F6,0.6687299697909393,0.531268110348692,0.9328878416120834,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,7,F7,0.8300418111388717,0.7127794464494869,1.1819501854121555,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,8,F8,0.8351113343435116,0.7307187759350317,1.2059317770552225,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,9,F9,1.001842337962449,0.9446698082149572,1.4610836640632394,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,10,F10,1.039754492120479,1.0307051457379934,1.57167225781174,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,11,F11,1.2103640442756631,1.2397713972312157,1.8542586645954873,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,12,F12,1.2926387406749846,1.4192724507883785,1.9458956783435155,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,13,F13,1.2969000236890542,1.4379167183542365,1.976351048171745,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,14,F14,1.30294430968366,1.4562010601948776,1.9784763928367028,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,15,F15,1.3879706021090459,1.522339414943475,2.151018084484092,0.0009995002498750624
1,e,fine_vs_coarse_log_ratio,16,F16,1.4779007781041527,1.6361579380986457,2.2510096666468016,0.0009995002498750624
1,q_enrichment,coarse,1,F1,0.6505432733112337,0.7105989119951743,1.2960678860108785,
1,q_enrichment,coarse,2,F2,0.5240897297118934,0.5791898457554058,0.8329848753634428,
1,q_enrichment,coarse,3,F3,0.5301978002264512,0.5877210946560577,0.7304777132841249,
1,q_enrichment,coarse,4,F4,0.6395806646553328,0.6737270144345091,0.8486270849346114,
1,q_enrichment,coarse,5,F5,0.8387480908410967,0.8531645308399266,1.0703899528494856,
1,q_enrichment,coarse,6,F6,1.0503691498760388,1.0496312345287597,1.2446337466042532,
1,q_enrichment,coarse,7,F7,1.0695895174219494,1.005602342787937,1.194865709517497,
1,q_enrichment,coarse,8,F8,1.2604451508061105,1.203810403823332,1.4307878870945259,
1,q_enrichment,coarse,9,F9,1.2239565158452712,1.1096230044088424,1.2802533991900433,
1,q_enrichment,coarse,10,F10,1.3888387748023683,1.2592595976084862,1.4767831504269224,
1,q_enrichment,coarse,11,F11,1.347111089427819,1.1321835812413699,1.3743785922379825,
1,q_enrichment,coarse,12,F12,1.4330411797598739,1.2014998582405654,1.3945055862360134,
1,q_enrichment,coarse,13,F13,1.6457470064528703,1.3856451793365616,1.625231050685101,
1,q_enrichment,coarse,14,F14,1.6568510482564969,1.397927302885904,1.6427255145450312,
1,q_enrichment,coarse,15,F15,0.6370455218304145,0.5031437247704619,0.630665183058632,
1,q_enrichment,coarse,16,F16,0.1038454867747785,0.07536798957454592,0.09648795109948871,
1,q_enrichment,fine,1,F1,0.1517004218802525,0.15059732620536678,0.19157256349060553,
1,q_enrichment,fine,2,F2,0.2139323813478435,0.21114597986237832,0.24888108193046324,
1,q_enrichment,fine,3,F3,0.27948186178475815,0.2684284624477799,0.30738902455401373,
1,q_enrichment,fine,4,F4,0.3942888022232594,0.38285962072141594,0.4246781879752755,
1,q_enrichment,fine,5,F5,0.5545520340682906,0.48580620896875537,0.5453838412453703,
1,q_enrichment,fine,6,F6,0.7483021525115039,0.6327468848170806,0.7046239524463864,
1,q_enrichment,fine,7,F7,0.8962877611585977,0.7562483328709357,0.835305098671103,
1,q_enrichment,fine,8,F8,1.0562515455377486,0.931619864866946,1.0132230231776818,
1,q_enrichment,fine,9,F9,1.22035688429362,1.0897657595982806,1.1714020935393434,
1,q_enrichment,fine,10,F10,1.4328812824727448,1.377250059175062,1.4450506142169375,
1,q_enrichment,fine,11,F11,1.6415666897248211,1.5924629842713225,1.6899758163994416,
1,q_enrichment,fine,12,F12,1.9161154448532818,1.9404955014470597,2.062996783652429,
1,q_enrichment,fine,13,F13,2.2052228096733177,2.255739445852899,2.428102422873289,
1,q_enrichment,fine,14,F14,2.197977982301365,2.258278319275587,2.4515508553793306,
1,q_enrichment,fine,15,F15,0.9259403968238649,0.9460064877716943,1.0492376276004192,
1,q_enrichment,fine,16,F16,0.16514154934473038,0.15568887503413767,0.17857211446106072,
1,q_enrichment,fine_vs_coarse_log_ratio,1,F1,-1.455900151525866,-2.0808566256183134,-1.3703581309213158,0.0009995002498750624
1,q_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.8960029194882033,-1.3099009782663575,-0.9015344354584907,0.0009995002498750624
1,q_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.6403127496309413,-0.9502451827227072,-0.6898903224830539,0.0009995002498750624
1,q_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.4837291087819561,-0.7548268188930729,-0.5023793207257305,0.0009995002498750624
1,q_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.4137497700819295,-0.7508549887120861,-0.4894090147863788,0.00399800099950025
1,q_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.3390901090577089,-0.6398679112325149,-0.43165402202599223,0.008995502248875561
1,q_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.17676870185325075,-0.4236962725284863,-0.21598186318277723,0.49975012493753124
1,q_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.17673858994103717,-0.3924007359186755,-0.21051153142674964,0.2518740629685157
1,q_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.002945313112173466,-0.12596942924914245,0.02600901492119454,0.20789605197401298
1,q_enrichment,fine_vs_coarse_log_ratio,10,F10,0.031219315787206704,-0.0484951100838539,0.12092560940104999,0.5017491254372813
1,q_enrichment,fine_vs_coarse_log_ratio,11,F11,0.19768871867828056,0.1729711940652724,0.37625445690148357,0.013993003498250875
1,q_enrichment,fine_vs_coarse_log_ratio,12,F12,0.2905010456073398,0.35802906976023197,0.5134069163534256,0.0009995002498750624
1,q_enrichment,fine_vs_coarse_log_ratio,13,F13,0.29263416285673305,0.3548392254413313,0.5343170948978234,0.0009995002498750624
1,q_enrichment,fine_vs_coarse_log_ratio,14,F14,0.2826189967982128,0.3542882972588424,0.5297301185281567,0.005997001499250375
1,q_enrichment,fine_vs_coarse_log_ratio,15,F15,0.3739687504327469,0.44660029243612986,0.6959166731378283,0.00399800099950025
1,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.4638988906528178,0.5253168373961468,0.8204407233431804,0.001999000499750125
1,j_enrichment,coarse,1,F1,3.9212221212904956,3.9604243726831356,6.695103052028247,
1,j_enrichment,coarse,2,F2,1.9783733358604412,2.0508371040597067,2.6360126837773494,
1,j_enrichment,coarse,3,F3,1.3765241688604335,1.3777838322196516,1.6274838257540811,
1,j_enrichment,coarse,4,F4,1.1656379822775622,1.0914760318534693,1.378789957301684,
1,j_enrichment,coarse,5,F5,0.9182258828743033,0.8365243101479486,1.0205750550021593,
1,j_enrichment,coarse,6,F6,0.791727858197743,0.696718680613302,0.8375022013548599,
1,j_enrichment,coarse,7,F7,0.6592337592177625,0.5276273482259243,0.668962828857808,
1,j_enrichment,coarse,8,F8,0.7029552408046931,0.5784993629908735,0.7283119239255043,
1,j_enrichment,coarse,9,F9,0.5930462216606847,0.4459881700817126,0.5817655755340895,
1,j_enrichment,coarse,10,F10,0.6429793606729342,0.48219558928802203,0.6346804734987657,
1,j_enrichment,coarse,11,F11,0.5564734031207965,0.381494904582808,0.5388617121432837,
1,j_enrichment,coarse,12,F12,0.5542063576213477,0.3896627093602688,0.5025513112068766,
1,j_enrichment,coarse,13,F13,0.576842681835356,0.4062341912202317,0.5285633375974341,
1,j_enrichment,coarse,14,F14,0.5856582574917493,0.4124930436101086,0.5345696878616437,
1,j_enrichment,coarse,15,F15,0.5396744547224419,0.35158891982068435,0.5006316509706669,
1,j_enrichment,coarse,16,F16,0.43721891349125547,0.26577356192932483,0.37647238202204436,
1,j_enrichment,fine,1,F1,1.4448050270191504,1.4441768058716729,1.864799574224194,
1,j_enrichment,fine,2,F2,1.1806175846722164,1.1598272649363037,1.3560292776558833,
1,j_enrichment,fine,3,F3,1.0488443135138097,1.0110720365990409,1.132691241738763,
1,j_enrichment,fine,4,F4,1.0343549812406148,1.0022177203639502,1.095433519297624,
1,j_enrichment,fine,5,F5,0.8174600666080527,0.7105029535606066,0.801589686039619,
1,j_enrichment,fine,6,F6,0.741888463920308,0.6125266204206363,0.7014085743179337,
1,j_enrichment,fine,7,F7,0.7211550412951794,0.5905114096745101,0.6723445262196863,
1,j_enrichment,fine,8,F8,0.7895656679419664,0.677199371809077,0.7589615252650012,
1,j_enrichment,fine,9,F9,0.7861402089027234,0.6788627193951414,0.7521867361710116,
1,j_enrichment,fine,10,F10,0.922594929390661,0.8561976193700392,0.9355216009617668,
1,j_enrichment,fine,11,F11,0.9565385248322702,0.9020791758009225,0.9790269369706991,
1,j_enrichment,fine,12,F12,1.0682569232911117,1.0466225144713526,1.1432288576465144,
1,j_enrichment,fine,13,F13,1.1391334477278983,1.130848892176676,1.2611292698183916,
1,j_enrichment,fine,14,F14,1.1752689996388177,1.1710986415415974,1.3216088320147585,
1,j_enrichment,fine,15,F15,1.180949704451249,1.1631153763982196,1.3530186959694193,
1,j_enrichment,fine,16,F16,0.9924261155539709,0.9040139778570925,1.0856673207349508,
1,j_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.9984289877868011,-1.4487029819037502,-0.8159920034843573,0.0009995002498750624
1,j_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.516237281101536,-0.7699917449200193,-0.457199330811901,0.0009995002498750624
1,j_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.2718726994361804,-0.4423806732088367,-0.22753321870314486,0.001999000499750125
1,j_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.11949053548618184,-0.28481277018747414,-0.026209202153911676,0.1729135432283858
1,j_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.11624136673624963,-0.32403877751442156,-0.07581375314279479,0.5557221389305347
1,j_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.0650188056773593,-0.26389884062297697,-0.04207573014033936,0.6896551724137931
1,j_enrichment,fine_vs_coarse_log_ratio,7,F7,0.08977596094881247,-0.07182345815496141,0.18648505473190577,0.06796601699150424
1,j_enrichment,fine_vs_coarse_log_ratio,8,F8,0.11618978591471806,-0.024593644138608067,0.22766074719443885,0.03698150924537731
1,j_enrichment,fine_vs_coarse_log_ratio,9,F9,0.28186281792374024,0.19253561258277369,0.4770615714987625,0.0029985007496251873
1,j_enrichment,fine_vs_coarse_log_ratio,10,F10,0.36107764987333124,0.32910618564008676,0.6236075545602887,0.0029985007496251873
1,j_enrichment,fine_vs_coarse_log_ratio,11,F11,0.541701688506376,0.546972687204954,0.9172845093321464,0.0009995002498750624
1,j_enrichment,fine_vs_coarse_log_ratio,12,F12,0.656246451395892,0.7619364878995173,1.045376586738321,0.0009995002498750624
1,j_enrichment,fine_vs_coarse_log_ratio,13,F13,0.6804535379013505,0.7888662740047505,1.1087370999010324,0.0009995002498750624
1,j_enrichment,fine_vs_coarse_log_ratio,14,F14,0.6965158951186099,0.8294415747268846,1.1248953949754876,0.0009995002498750624
1,j_enrichment,fine_vs_coarse_log_ratio,15,F15,0.7831081318959198,0.8899305696720867,1.3008164450676296,0.0009995002498750624
1,j_enrichment,fine_vs_coarse_log_ratio,16,F16,0.819718551155391,0.9328346599577382,1.3543279613002306,0.0009995002498750624
2,b,coarse,1,F1,8.238239388447255e-05,5.774287119126561e-05,0.00012338544885987326,
2,b,coarse,2,F2,3.509103407850489e-05,2.5858327292670168e-05,4.8526738750659634e-05,
2,b,coarse,3,F3,1.955331754288636e-05,1.4073793886615368e-05,2.7019600599731386e-05,
2,b,coarse,4,F4,1.1561512110347394e-05,8.219506077581585e-06,1.5741175839161832e-05,
2,b,coarse,5,F5,8.036598956095986e-06,5.8677143601506e-06,1.075381899772228e-05,
2,b,coarse,6,F6,5.274305749480845e-06,3.810506596017221e-06,6.894175621552966e-06,
2,b,coarse,7,F7,3.854240276268683e-06,2.7739646618669256e-06,5.073585662923336e-06,
2,b,coarse,8,F8,2.733441760938149e-06,1.9740512054449496e-06,3.557811195324785e-06,
2,b,coarse,9,F9,1.776466092451301e-06,1.2307849919600142e-06,2.355263906123667e-06,
2,b,coarse,10,F10,1.2648831670958316e-06,8.893010682573633e-07,1.6347695258987478e-06,
2,b,coarse,11,F11,8.106304676402942e-07,5.638021454274418e-07,1.0450855689807796e-06,
2,b,coarse,12,F12,4.645099238587136e-07,3.18264634346618e-07,5.774175653589791e-07,
2,b,coarse,13,F13,2.6934642960441124e-07,1.82122110357786e-07,3.333271130266487e-07,
2,b,coarse,14,F14,1.3775606078070268e-07,9.214163736004158e-08,1.687010328694087e-07,
2,b,coarse,15,F15,5.0010413588097435e-08,3.3403375218128866e-08,6.102045148545754e-08,
2,b,coarse,16,F16,6.617400849506794e-09,4.2322756075857934e-09,7.591841844888167e-09,
2,b,fine,1,F1,6.998113531153649e-05,4.873424648862609e-05,6.457019321236516e-05,
2,b,fine,2,F2,3.209648639312945e-05,2.181155018632985e-05,2.9493088983058864e-05,
2,b,fine,3,F3,1.872756183729507e-05,1.2304558014800831e-05,1.649865637713681e-05,
2,b,fine,4,F4,1.2287616300454829e-05,8.148263088357945e-06,1.1069183143107256e-05,
2,b,fine,5,F5,8.124719897750765e-06,5.3388688024408365e-06,7.151924291064163e-06,
2,b,fine,6,F6,5.883473932044581e-06,3.847753907030492e-06,5.165041614188184e-06,
2,b,fine,7,F7,4.220816663291771e-06,2.7267094888286428e-06,3.652324515569614e-06,
2,b,fine,8,F8,3.175230403940077e-06,2.108748689941906e-06,2.82281097494163e-06,
2,b,fine,9,F9,2.209284275522805e-06,1.4541081306575771e-06,1.9240058562859695e-06,
2,b,fine,10,F10,1.583592393217259e-06,1.0428939019829385e-06,1.3672215725884773e-06,
2,b,fine,11,F11,1.0686208042898215e-06,7.198908859089199e-07,9.448578925508732e-07,
2,b,fine,12,F12,7.020948942226823e-07,4.772640592013633e-07,6.313751597459603e-07,
2,b,fine,13,F13,4.164992901678488e-07,2.800212933306719e-07,3.692473578630962e-07,
2,b,fine,14,F14,2.167529657981504e-07,1.444622853197349e-07,1.8811966914466596e-07,
2,b,fine,15,F15,8.235492288122259e-08,5.6466633514041496e-08,7.210286613198724e-08,
2,b,fine,16,F16,1.3211035820859252e-08,8.771060057746134e-09,1.1034337071067864e-08,
2,b,fine_vs_coarse_log_ratio,1,F1,-0.16314603745549297,-0.8035793624214,-0.008202488753032477,0.7746126936531734
2,b,fine_vs_coarse_log_ratio,2,F2,-0.08919909249576741,-0.6669622769073749,0.01454950390614504,0.4427786106946527
2,b,fine_vs_coarse_log_ratio,3,F3,-0.04314863353720129,-0.6782067980209102,0.04693187715565614,0.2798600699650175
2,b,fine_vs_coarse_log_ratio,4,F4,0.06091029028554026,-0.5082514965548047,0.1807773705005949,0.10994502748625687
2,b,fine_vs_coarse_log_ratio,5,F5,0.010905275214902877,-0.5799116989269425,0.09032710974964069,0.1549225387306347
2,b,fine_vs_coarse_log_ratio,6,F6,0.10930033299583915,-0.46371387886563287,0.19366303605935858,0.03698150924537731
2,b,fine_vs_coarse_log_ratio,7,F7,0.09085471873638158,-0.5092589557228907,0.17589057675460068,0.04397801099450275
2,b,fine_vs_coarse_log_ratio,8,F8,0.14981866443058922,-0.39404450398072266,0.2467671608356749,0.01899050474762619
2,b,fine_vs_coarse_log_ratio,9,F9,0.2180425562650119,-0.36873520983350216,0.3415275984055497,0.0069965017491254375
2,b,fine_vs_coarse_log_ratio,10,F10,0.22471617287626386,-0.3287865330003284,0.3253146157052992,0.0029985007496251873
2,b,fine_vs_coarse_log_ratio,11,F11,0.2763118280520711,-0.24664692097310736,0.4107180507497608,0.00399800099950025
2,b,fine_vs_coarse_log_ratio,12,F12,0.4130856492156094,-0.0559899211738204,0.56724938844377,0.0009995002498750624
2,b,fine_vs_coarse_log_ratio,13,F13,0.43588636388687707,-0.054497582901430475,0.6044254008955432,0.001999000499750125
2,b,fine_vs_coarse_log_ratio,14,F14,0.45327385313036145,-0.04856423124411935,0.6198650851012999,0.0009995002498750624
2,b,fine_vs_coarse_log_ratio,15,F15,0.4988069793107718,0.011047877180638599,0.6913800457312282,0.0009995002498750624
2,b,fine_vs_coarse_log_ratio,16,F16,0.6913498554017455,0.25804166785270843,0.8676864331625747,0.0009995002498750624
2,q,coarse,1,F1,0.004672319390099521,0.003383343160350186,0.006568204364974628,
2,q,coarse,2,F2,0.009139526352137724,0.006743468286952445,0.01264486843367417,
2,q,coarse,3,F3,0.011553515999444437,0.008302683652326689,0.016070948872126897,
2,q,coarse,4,F4,0.012512983895909763,0.00889407516982142,0.017090821783907535,
2,q,coarse,5,F5,0.014681863914206613,0.01071311639790499,0.019574622612928066,
2,q,coarse,6,F6,0.015242332066832705,0.010998180836325814,0.019875444183352266,
2,q,coarse,7,F7,0.017429149428259294,0.012527266286034396,0.022898143089925,
2,q,coarse,8,F8,0.01987984946108811,0.014333110614982809,0.026051934410638952,
2,q,coarse,9,F9,0.020122073334047558,0.01391240722677772,0.02657025300922821,
2,q,coarse,10,F10,0.023623135712459605,0.016640274602299044,0.03055130814671085,
2,q,coarse,11,F11,0.02565913189852915,0.017743675996663183,0.03326673897271132,
2,q,coarse,12,F12,0.02645231011650955,0.0181216338865935,0.032887427291357095,
2,q,coarse,13,F13,0.03053889561507548,0.020667576393943,0.03772328881902894,
2,q,coarse,14,F14,0.03622652124817226,0.024074244188586117,0.044304891848103434,
2,q,coarse,15,F15,0.04283311290456529,0.02859242508538296,0.05194650886822139,
2,q,coarse,16,F16,0.018135087986848226,0.01158453609107488,0.020691739281681193,
2,q,fine,1,F1,0.004167580351318681,0.0028457817126973815,0.00385121913241908,
2,q,fine,2,F2,0.008403390371634716,0.0057180197313644295,0.00769861770608032,
2,q,fine,3,F3,0.010990222886355167,0.0072258273924430075,0.009706745920084348,
2,q,fine,4,F4,0.01326373465596858,0.008815371898812149,0.011960783194536284,
2,q,fine,5,F5,0.014806280558211609,0.009748565403270255,0.013051904874487602,
2,q,fine,6,F6,0.017102484465894355,0.01118192739299209,0.014989334143084388,
2,q,fine,7,F7,0.019348578162647803,0.012489617117814673,0.01672149975738154,
2,q,fine,8,F8,0.02296842940433711,0.015259396901255093,0.020499712659209704,
2,q,fine,9,F9,0.02519638371522407,0.016617786821414748,0.021933628326442755,
2,q,fine,10,F10,0.029530307866966202,0.01953394420093045,0.025582151801865738,
2,q,fine,11,F11,0.0337869172485151,0.022744915030387034,0.029855933885288875,
2,q,fine,12,F12,0.040033359090947025,0.027103423979591475,0.036102710844767336,
2,q,fine,13,F13,0.047032737186135445,0.0315333874192566,0.04157819506444534,
2,q,fine,14,F14,0.05705096628051116,0.038033137461214755,0.04952710477209803,
2,q,fine,15,F15,0.07191386950045646,0.049538613639686556,0.0632344896839076,
2,q,fine,16,F16,0.03648766835883964,0.02426016550093197,0.03042452356965083,
2,q,fine_vs_coarse_log_ratio,1,F1,-0.11431998987888958,-0.7037674598007209,0.013128304446900246,0.5867066466766616
2,q,fine_vs_coarse_log_ratio,2,F2,-0.08397332260497589,-0.6604470978735586,0.020905286688184976,0.4207896051974013
2,q,fine_vs_coarse_log_ratio,3,F3,-0.04998375713618734,-0.686908789999572,0.045432706119876876,0.303848075962019
2,q,fine_vs_coarse_log_ratio,4,F4,0.05826677647204163,-0.5114965875711838,0.1792355921437842,0.11794102948525736
2,q,fine_vs_coarse_log_ratio,5,F5,0.008438468036277659,-0.586490420741102,0.09268200238237073,0.15992003998001
2,q,fine_vs_coarse_log_ratio,6,F6,0.11514718204840073,-0.4591335618867143,0.20134673978683543,0.028985507246376812
2,q,fine_vs_coarse_log_ratio,7,F7,0.1044748777649345,-0.4907081296742864,0.18838645513000116,0.03298350824587706
2,q,fine_vs_coarse_log_ratio,8,F8,0.14441400958940262,-0.4007734078543039,0.2484572559533394,0.022988505747126436
2,q,fine_vs_coarse_log_ratio,9,F9,0.2248830925213385,-0.3581688644047049,0.3479573489191641,0.004997501249375313
2,q,fine_vs_coarse_log_ratio,10,F10,0.22319056264336307,-0.3275222869249852,0.3288843804685945,0.0029985007496251873
2,q,fine_vs_coarse_log_ratio,11,F11,0.27517413621437115,-0.25717899033209335,0.41246715846523585,0.00399800099950025
2,q,fine_vs_coarse_log_ratio,12,F12,0.4143695903328425,-0.05425829538565896,0.568745364288206,0.0009995002498750624
2,q,fine_vs_coarse_log_ratio,13,F13,0.43184275789644855,-0.05414136217201049,0.5952065672070161,0.001999000499750125
